Symbol,Datetime,Open,High,Low,Close,Volume,Best_Bid_Size,Best_Ask_Size,Total_Bid_Depth,Total_Ask_Depth,Spread
DOGE-USD,2025-04-27 02:10:00-04:00,0.17875,0.17892,0.17869,0.17888,57465.2,1000.8,16.2,88412387.49999985,252336647.2000001,1.000000000001e-05
DOGE-USD,2025-04-27 02:10:00-04:00,0.17875,0.17892,0.17869,0.17873,69582.4,553.8,360.7,88697619.79999985,252386906.80000013,9.999999999982244e-06
DOGE-USD,2025-04-27 02:10:00-04:00,0.17875,0.17892,0.17869,0.17883,74049.0,2384.6,13827.4,88490171.49999985,252317387.6000001,2.000000000002e-05
DOGE-USD,2025-04-27 02:15:00-04:00,0.17884,0.17884,0.1788,0.1788,3825.1,1426.7,9196.0,88317859.09999986,252397852.9000001,9.999999999982244e-06
DOGE-USD,2025-04-27 02:15:00-04:00,0.17884,0.17886,0.17869,0.17876,90357.9,55.9,321.0,88708146.19999985,252334078.90000013,1.000000000001e-05
DOGE-USD,2025-04-27 02:15:00-04:00,0.17884,0.17886,0.17865,0.17865,100505.6,2328.7,341.0,88430530.29999985,252409536.4000001,1.000000000001e-05
DOGE-USD,2025-04-27 02:15:00-04:00,0.17884,0.17886,0.17863,0.17867,102143.2,2384.6,321.0,88282658.79999985,252433124.4000001,1.000000000001e-05
DOGE-USD,2025-04-27 02:15:00-04:00,0.17884,0.17895,0.17863,0.17895,108168.4,2335.5,338.6,88258227.69999987,252499802.0000001,1.000000000001e-05
DOGE-USD,2025-04-27 02:20:00-04:00,0.17887,0.17887,0.17873,0.17875,16905.4,11209.9,367.5,88518905.69999985,252480250.8000001,9.999999999982244e-06
DOGE-USD,2025-04-27 02:20:00-04:00,0.17887,0.17898,0.17873,0.17898,147469.5,62.6,8705.8,88404607.79999985,252463342.4000001,1.999999999999225e-05
DOGE-USD,2025-04-27 02:20:00-04:00,0.17887,0.17913,0.17873,0.17905,264830.4,609.6,2328.7,88139356.59999985,252173586.90000013,4.999999999999449e-05
DOGE-USD,2025-04-27 02:20:00-04:00,0.17887,0.17913,0.17873,0.179,337271.5,863.0,13.3,86998247.99999982,252059132.5000001,1.000000000001e-05
DOGE-USD,2025-04-27 02:20:00-04:00,0.17887,0.17913,0.17873,0.17903,407581.2,2882.5,6.8,88677066.89999986,252351243.1000001,1.000000000001e-05
DOGE-USD,2025-04-27 02:25:00-04:00,0.17899,0.17899,0.17885,0.17886,8163.0,2319.4,5098.2,88275553.39999986,252335214.80000013,1.000000000001e-05
